USAF,WBAN,StationName,State,Latitude,Longitude,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce,Year,Month,Day,Borough
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.6,69.1,82.9,64.8,0.0,7.0,11.1,,0,,0,2017,7,6,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.0,70.0,87.1,57.3,0.0,10.2,15.0,15.9,0,,0,2017,7,9,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.4,66.0,88.0,66.4,0.0,7.1,12.0,,0,,0,2017,8,1,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.2,64.9,82.9,65.6,0.0,6.3,12.0,,0,,0,2017,8,10,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.9,66.9,82.0,63.3,0.0,8.0,15.0,,0,,0,2017,8,11,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.8,64.9,87.1,67.7,0.04,8.4,13.0,,0,,0,2017,8,13,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,75.9,68.0,87.1,64.3,0.0,5.2,8.9,,0,,0,2017,8,14,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.3,68.0,88.0,68.3,0.18,5.9,12.0,15.9,0,,0,2017,8,16,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,75.1,69.1,88.0,64.7,0.0,7.1,11.1,,0,,0,2017,8,17,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.5,71.1,87.1,63.3,0.0,10.2,14.0,20.0,0,,0,2017,8,20,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.7,70.0,87.1,66.4,0.0,8.8,18.1,,0,,0,2017,8,21,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.0,70.0,87.1,74.8,0.0,10.8,22.0,28.9,0,,0,2017,8,22,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.2,64.9,84.0,55.3,0.06,6.8,12.0,18.1,0,,0,2017,8,24,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.5,64.0,84.0,54.5,0.0,6.6,12.0,,0,,0,2017,8,25,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,70.8,62.1,80.1,52.3,0.0,6.0,12.0,,0,,0,2017,8,26,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,68.7,60.1,80.1,54.6,0.0,5.8,11.1,,0,,0,2017,8,27,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,68.4,60.1,80.1,55.2,0.0,8.6,17.1,,0,,0,2017,8,28,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,75.4,68.0,84.9,69.1,0.01,4.9,13.0,,0,,0,2017,8,3,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.9,60.1,86.0,60.8,0.05,11.2,15.0,22.0,0,,0,2017,8,31,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.0,66.0,82.0,53.1,0.27,11.1,14.0,20.0,0,,0,2017,8,6,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.5,64.9,82.9,61.1,0.0,6.2,11.1,,0,,0,2017,8,9,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,66.3,55.9,86.0,43.2,0.0,10.5,14.0,21.0,0,,0,2017,9,1,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,65.2,55.9,75.0,50.0,0.0,10.0,13.0,18.1,0,,0,2017,9,10,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.4,55.9,80.1,46.8,0.0,6.0,8.9,,0,,0,2017,9,11,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,69.3,55.9,80.1,54.0,0.0,4.5,9.9,,0,,0,2017,9,12,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.7,61.0,80.1,68.7,0.4,6.7,14.0,21.0,0,,0,2017,9,14,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.2,66.0,81.0,65.8,0.0,6.2,8.9,,0,,0,2017,9,15,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.9,66.0,81.0,68.9,0.0,5.3,11.1,,0,,0,2017,9,16,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.3,66.9,79.0,66.2,0.0,3.7,9.9,,0,,0,2017,9,17,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.9,69.1,81.0,64.8,0.25,16.3,20.0,27.0,0,,0,2017,9,20,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.3,71.1,81.0,63.4,0.0,12.0,15.9,24.1,0,,0,2017,9,21,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.6,66.9,82.9,54.0,0.0,14.0,20.0,26.0,0,,0,2017,9,22,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.1,66.9,88.0,56.1,0.0,12.7,15.9,22.0,0,,0,2017,9,23,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.2,64.9,91.9,59.6,0.0,5.5,8.9,,0,,0,2017,9,24,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.3,64.9,91.9,60.5,0.0,4.1,8.9,,0,,0,2017,9,25,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,75.3,69.1,87.1,62.7,0.0,12.5,21.0,28.0,0,,0,2017,9,28,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,62.4,54.0,80.1,44.2,0.0,9.2,18.1,25.1,0,,0,2017,9,29,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,69.9,59.0,79.0,58.8,0.3,11.4,17.1,,0,,0,2017,9,4,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.7,63.0,81.0,66.9,0.0,12.7,21.0,29.9,0,,0,2017,9,5,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.4,59.0,75.0,50.0,0.0,10.8,15.9,20.0,0,,0,2017,9,8,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,64.5,55.9,75.0,48.2,0.0,9.9,15.0,20.0,0,,0,2017,9,9,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,11.7,7.0,21.0,-4.0,0.0,16.1,21.0,28.0,0,,0,2018,1,1,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,31.9,21.0,43.0,21.7,0.0,5.3,12.0,,0,3.9,0,2018,1,10,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.1,21.0,48.0,38.6,0.0,2.8,8.0,,0,2.0,0,2018,1,11,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,20.2,16.0,26.1,2.0,0.08,15.2,22.0,27.0,0,,0,2018,1,14,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,21.5,15.1,30.0,10.0,0.0,12.0,15.9,20.0,0,,0,2018,1,15,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,28.7,17.1,39.0,23.6,0.0,5.5,8.0,,0,,0,2018,1,16,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,26.1,19.0,33.1,11.7,0.15,13.1,18.1,22.9,0,,0,2018,1,18,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,29.9,19.0,37.9,15.3,0.0,10.2,14.0,,0,,0,2018,1,19,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,18.4,7.0,26.1,3.1,0.0,13.2,17.1,21.0,0,,0,2018,1,2,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.6,21.9,54.0,24.7,0.0,10.9,18.1,27.0,0,,0,2018,1,20,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.2,28.9,54.0,29.6,0.0,7.2,12.0,,0,,0,2018,1,21,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,42.2,34.0,54.0,27.2,0.21,14.8,19.0,25.1,0,,0,2018,1,24,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,28.9,23.0,44.1,8.2,0.0,15.1,19.0,27.0,0,,0,2018,1,25,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,29.7,23.0,36.0,6.3,0.0,6.9,14.0,,0,,0,2018,1,26,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,37.9,24.1,48.9,31.9,0.0,10.1,18.1,,0,,0,2018,1,27,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,42.5,39.0,50.0,33.3,0.13,10.5,15.9,22.9,0,,0,2018,1,29,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,21.0,15.1,27.0,3.8,0.0,9.0,17.1,,0,,0,2018,1,3,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,25.0,18.0,36.0,9.4,0.1,13.2,25.1,28.0,0,1.2,0,2018,1,31,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,15.5,9.0,28.9,1.9,0.45,23.2,29.9,40.0,0,7.9,0,2018,1,5,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,11.2,8.1,19.0,-7.5,0.0,19.8,25.1,34.0,0,7.9,0,2018,1,6,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,9.4,3.9,17.1,-5.2,0.0,12.9,24.1,31.1,0,7.9,0,2018,1,7,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,33.9,17.1,43.0,24.1,0.02,12.1,19.0,,0,5.1,0,2018,1,9,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,68.1,54.0,75.0,64.3,0.0,9.3,14.0,,0,,0,2018,10,1,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,70.3,66.0,77.0,70.0,0.0,6.1,13.0,,0,,0,2018,10,10,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,52.6,46.0,59.0,41.5,0.03,5.8,11.1,,0,,0,2018,10,14,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,54.8,46.9,63.0,39.2,0.01,14.7,24.1,32.1,0,,0,2018,10,17,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,48.1,42.1,63.0,26.4,0.0,16.1,21.0,29.9,0,,0,2018,10,18,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,49.7,41.0,60.1,33.6,0.0,10.1,15.9,,0,,0,2018,10,19,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,70.2,63.0,77.0,68.3,0.0,9.5,20.0,24.1,0,,0,2018,10,2,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,44.4,39.0,53.1,30.6,0.0,10.1,17.1,20.0,0,,0,2018,10,22,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,51.2,46.0,63.0,35.7,0.0,14.5,20.0,28.0,0,,0,2018,10,24,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,46.9,41.0,55.9,31.9,0.0,12.2,18.1,24.1,0,,0,2018,10,25,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.2,36.0,53.1,32.1,0.0,5.5,15.9,26.0,0,,0,2018,10,26,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.1,44.1,57.0,34.1,0.01,12.7,20.0,26.0,0,,0,2018,10,30,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.9,37.9,63.0,40.9,0.0,7.7,21.0,,0,,0,2018,10,31,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.5,59.0,75.0,60.7,0.04,9.3,15.0,,0,,0,2018,10,5,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,64.2,61.0,71.1,59.9,0.0,6.9,11.1,,0,,0,2018,10,6,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,69.5,64.0,73.9,68.9,0.0,5.7,11.1,,0,,0,2018,10,9,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,58.5,37.9,66.0,55.0,0.0,7.5,14.0,,0,,0,2018,11,1,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.5,34.0,51.1,22.0,0.01,10.9,15.9,22.9,0,,0,2018,11,11,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,37.9,34.0,42.1,27.0,0.0,2.5,5.1,,0,,0,2018,11,12,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,49.8,43.0,64.0,34.6,0.24,7.8,14.0,17.1,0,,0,2018,11,4,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.0,50.0,63.0,48.7,0.48,12.1,15.9,21.0,0,,0,2018,11,7,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,53.1,46.0,63.0,35.9,0.0,9.7,15.0,21.0,0,,0,2018,11,8,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,35.1,18.0,41.0,25.0,0.0,10.2,18.1,25.1,0,,0,2018,2,1,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,32.2,26.1,41.0,13.2,0.0,11.5,18.1,,0,,0,2018,2,13,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,37.4,25.0,46.9,30.5,0.0,6.6,14.0,,0,,0,2018,2,14,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.9,43.0,64.9,48.6,0.0,6.7,14.0,,0,,0,2018,2,21,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,44.8,39.0,52.0,36.6,0.71,7.1,18.1,22.0,0,,0,2018,2,26,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,44.6,36.0,54.0,24.7,0.0,9.0,17.1,,0,,0,2018,2,27,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.1,36.0,54.0,32.7,0.0,8.9,17.1,,0,,0,2018,2,28,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,21.8,16.0,39.9,2.9,0.21,14.9,29.9,36.9,0,,0,2018,2,3,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,29.9,23.0,43.0,15.6,0.0,5.6,12.0,,0,,0,2018,2,6,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,29.3,24.1,35.1,15.6,0.0,9.1,18.1,,0,,0,2018,2,9,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,49.0,36.0,57.9,40.9,0.0,6.1,13.0,,0,,0,2018,3,1,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,36.2,30.0,44.1,20.9,0.0,14.9,20.0,24.1,0,,0,2018,3,10,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,38.0,32.0,46.0,19.3,0.0,12.0,18.1,22.9,0,,0,2018,3,11,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,37.6,30.0,46.0,26.1,0.0,9.7,18.1,22.0,0,,0,2018,3,12,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,35.8,27.0,50.0,12.4,0.0,16.1,21.0,32.1,0,,0,2018,3,17,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,36.2,27.0,50.0,8.0,0.0,12.5,22.0,28.0,0,,0,2018,3,18,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,37.9,28.0,46.9,15.9,0.0,6.4,9.9,15.9,0,,0,2018,3,19,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,40.9,30.9,48.9,23.1,0.03,10.8,18.1,25.1,0,2.0,0,2018,3,23,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,40.1,33.1,51.1,22.9,0.0,12.5,18.1,22.9,0,2.0,0,2018,3,25,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,37.5,28.9,46.9,23.2,0.0,8.7,15.9,21.0,0,,0,2018,3,26,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,36.2,28.9,46.9,25.2,0.0,5.0,11.1,,0,,0,2018,3,27,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.2,36.0,48.0,27.2,0.0,18.9,24.1,36.9,0,,0,2018,3,4,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,37.3,30.0,43.0,25.3,0.0,9.3,17.1,22.9,0,,0,2018,3,6,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,35.7,30.0,44.1,22.6,0.0,15.4,20.0,29.9,0,1.2,0,2018,3,9,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,48.1,37.0,63.0,36.9,0.0,13.5,22.0,,0,,0,2018,4,1,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,42.0,32.0,48.9,23.2,0.0,9.0,15.0,,0,,0,2018,4,11,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,46.2,30.9,54.0,37.3,0.0,9.3,24.1,31.1,0,,0,2018,4,12,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,55.2,48.0,70.0,49.3,0.0,9.1,24.1,35.0,0,,0,2018,4,14,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.6,37.0,53.1,27.8,0.0,15.1,18.1,24.1,0,,0,2018,4,18,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,42.9,36.0,52.0,23.9,0.09,17.6,21.0,28.9,0,,0,2018,4,20,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,46.7,36.0,61.0,25.8,0.0,11.8,18.1,22.9,0,,0,2018,4,21,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,51.1,37.9,61.0,25.3,0.0,8.1,18.1,,0,,0,2018,4,22,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,49.6,39.0,61.0,34.6,0.0,8.6,15.9,,0,,0,2018,4,23,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.8,39.0,62.1,42.9,0.0,8.4,18.1,24.1,0,,0,2018,4,24,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,51.7,45.0,60.1,49.6,0.12,6.9,13.0,,0,,0,2018,4,28,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,40.8,33.1,57.0,15.6,0.16,18.6,26.0,38.1,0,,0,2018,4,5,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,38.5,32.0,48.0,15.2,0.0,14.1,21.0,31.1,0,,0,2018,4,8,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,36.9,30.0,46.0,16.0,0.0,12.6,21.0,28.9,0,,0,2018,4,9,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.7,46.0,75.9,35.9,0.0,9.6,18.1,21.0,0,,0,2018,5,1,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,61.4,55.0,66.9,52.8,0.06,9.4,18.1,25.1,0,,0,2018,5,18,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,66.8,46.9,82.9,44.5,0.0,9.4,15.0,,0,,0,2018,5,2,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.1,57.0,82.9,52.7,0.0,9.2,14.0,22.9,0,,0,2018,5,21,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.5,57.0,82.0,46.9,0.2,9.1,15.9,24.1,0,,0,2018,5,24,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,68.8,60.1,82.0,56.2,0.0,11.4,15.9,,0,,0,2018,5,25,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.8,60.1,82.0,65.9,0.0,9.3,13.0,,0,,0,2018,5,26,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.2,54.0,71.1,54.1,0.7,7.6,15.0,24.1,0,,0,2018,5,28,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,66.7,57.0,77.0,63.5,0.0,7.6,12.0,,0,,0,2018,5,29,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,64.3,57.0,79.0,62.7,0.0,7.0,12.0,,0,,0,2018,5,30,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,66.3,57.9,78.1,45.4,0.0,14.1,25.1,29.9,0,,0,2018,5,5,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,61.4,54.0,73.0,51.2,0.0,7.4,12.0,17.1,0,,0,2018,5,7,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,58.5,50.0,73.0,49.6,0.0,6.3,13.0,,0,,0,2018,5,8,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,56.1,48.9,66.9,50.9,0.0,4.7,14.0,,0,,0,2018,5,9,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,61.3,52.0,69.1,51.9,0.02,6.8,18.1,22.9,0,,0,2018,6,12,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,75.7,62.1,84.9,57.6,0.04,14.4,21.0,27.0,0,,0,2018,6,14,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.4,64.9,84.9,50.8,0.0,12.7,20.0,27.0,0,,0,2018,6,15,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,70.6,60.1,82.0,55.9,0.0,8.0,15.0,17.1,0,,0,2018,6,16,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.1,60.1,87.1,57.2,0.0,7.1,12.0,,0,,0,2018,6,17,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.7,63.0,87.1,67.0,0.0,11.4,22.0,28.0,0,,0,2018,6,18,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.1,66.9,89.1,58.5,0.02,5.9,12.0,,0,,0,2018,6,20,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,68.3,64.9,82.0,63.2,0.01,9.1,15.9,21.0,0,,0,2018,6,22,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,68.3,61.0,82.0,58.8,0.0,8.3,15.0,,0,,0,2018,6,26,QUEENS
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.8,70.0,91.0,69.6,0.41,6.7,14.0,,0,,0,2018,6,29,QUEENS
