CreatedDateYear,CreatedDateMonth,Borough,ComplaintType,requests
2013,09,MANHATTAN,Noise - Residential,2827
2013,09,BROOKLYN,Blocked Driveway,1867
2013,09,QUEENS,Blocked Driveway,2044
2013,09,MANHATTAN,Water System,558
2013,09,BROOKLYN,Water System,638
2013,09,MANHATTAN,Traffic Signal Condition,669
2013,09,QUEENS,Street Condition,1233
2013,09,BROOKLYN,General Construction/Plumbing,1234
2013,09,BROOKLYN,Noise - Residential,4368
2013,09,BRONX,Noise - Residential,2921
2013,09,BRONX,Water System,416
2013,09,Unspecified,Noise - Residential,1
2013,09,BRONX,General Construction/Plumbing,303
2013,10,BROOKLYN,Water System,712
2013,10,BRONX,Noise - Residential,2783
2013,10,QUEENS,Blocked Driveway,2238
2013,10,BRONX,General Construction/Plumbing,353
2013,10,STATEN ISLAND,Noise - Residential,322
2013,10,STATEN ISLAND,Street Condition,549
2013,10,BRONX,Blocked Driveway,759
2013,10,BROOKLYN,Blocked Driveway,2111
2013,10,STATEN ISLAND,Blocked Driveway,134
2013,10,QUEENS,Water System,774
2013,10,QUEENS,Traffic Signal Condition,623
2013,10,BROOKLYN,Traffic Signal Condition,1368
2013,10,MANHATTAN,General Construction/Plumbing,531
2013,10,BRONX,Street Light Condition,1941
2013,10,STATEN ISLAND,General Construction/Plumbing,130
2013,10,Unspecified,Street Light Condition,128
2013,10,MANHATTAN,Traffic Signal Condition,1136
2013,10,BROOKLYN,Street Light Condition,2362
2013,10,STATEN ISLAND,Traffic Signal Condition,126
2013,10,STATEN ISLAND,Water System,453
2013,10,QUEENS,Noise - Residential,2235
2013,10,Unspecified,Traffic Signal Condition,13
2013,10,MANHATTAN,Street Condition,990
2013,10,MANHATTAN,Blocked Driveway,194
2013,10,BROOKLYN,Noise - Residential,3338
2013,10,Unspecified,Noise - Residential,5
2013,10,QUEENS,Street Light Condition,2526
2013,10,STATEN ISLAND,Street Light Condition,533
2013,10,BRONX,Traffic Signal Condition,396
2013,10,QUEENS,General Construction/Plumbing,696
2013,10,BROOKLYN,Street Condition,1168
2013,10,BROOKLYN,General Construction/Plumbing,1452
2013,10,BRONX,Water System,352
2013,10,MANHATTAN,Noise - Residential,3319
2013,10,BRONX,Street Condition,446
2013,10,QUEENS,Street Condition,923
2013,10,MANHATTAN,Street Light Condition,962
2013,10,MANHATTAN,Water System,1244
2013,11,STATEN ISLAND,Noise - Residential,311
2013,11,BROOKLYN,Traffic Signal Condition,1869
2013,11,STATEN ISLAND,Water System,270
2013,11,MANHATTAN,Noise - Residential,3411
2013,11,Unspecified,Street Light Condition,110
2013,11,BROOKLYN,Street Light Condition,2106
2013,11,QUEENS,Street Light Condition,2575
2013,11,QUEENS,General Construction/Plumbing,577
2013,11,MANHATTAN,General Construction/Plumbing,481
2013,11,BRONX,General Construction/Plumbing,227
2013,11,STATEN ISLAND,Blocked Driveway,157
2013,11,BRONX,Noise - Residential,3304
2013,11,BRONX,Water System,268
2013,11,BROOKLYN,Blocked Driveway,2075
2013,11,QUEENS,Street Condition,669
2013,11,QUEENS,Water System,767
2013,11,STATEN ISLAND,Street Light Condition,408
2013,11,BRONX,Blocked Driveway,783
2013,11,BRONX,Street Condition,328
2013,11,MANHATTAN,Street Light Condition,949
2013,11,QUEENS,Blocked Driveway,2241
2013,11,BROOKLYN,General Construction/Plumbing,1066
2013,11,BROOKLYN,Noise - Residential,3411
2013,11,BRONX,Street Light Condition,1366
2013,11,STATEN ISLAND,Traffic Signal Condition,130
2013,11,QUEENS,Noise - Residential,1934
2013,11,STATEN ISLAND,General Construction/Plumbing,106
2013,11,Unspecified,Noise - Residential,5
2013,11,STATEN ISLAND,Street Condition,401
2013,11,Unspecified,Traffic Signal Condition,28
2013,11,MANHATTAN,Traffic Signal Condition,1093
2013,11,QUEENS,Traffic Signal Condition,1013
2013,11,BROOKLYN,Street Condition,838
2013,11,MANHATTAN,Blocked Driveway,188
2013,11,BRONX,Traffic Signal Condition,460
2013,11,MANHATTAN,Street Condition,786
2013,11,BROOKLYN,Water System,710
2013,11,MANHATTAN,Water System,458
2013,12,QUEENS,Street Light Condition,2584
2013,12,Unspecified,Street Light Condition,94
2013,12,BROOKLYN,Street Condition,1479
2013,12,MANHATTAN,Blocked Driveway,184
2013,12,MANHATTAN,Street Condition,817
2013,12,STATEN ISLAND,Noise - Residential,283
2013,12,STATEN ISLAND,Water System,244
2013,12,QUEENS,Water System,861
2013,12,QUEENS,Street Condition,1341
2013,12,MANHATTAN,General Construction/Plumbing,404
2013,12,STATEN ISLAND,Blocked Driveway,179
2013,12,BRONX,Street Condition,631
2013,12,Unspecified,Noise - Residential,3
2013,12,MANHATTAN,Noise - Residential,3383
2013,12,STATEN ISLAND,Street Condition,657
2013,12,BROOKLYN,Noise - Residential,3354
2013,12,MANHATTAN,Street Light Condition,955
2013,12,BRONX,Blocked Driveway,924
2013,12,STATEN ISLAND,Traffic Signal Condition,129
2013,12,BROOKLYN,Water System,773
2013,12,QUEENS,Noise - Residential,2039
2013,12,BROOKLYN,Traffic Signal Condition,1982
2013,12,QUEENS,Blocked Driveway,2374
2013,12,BROOKLYN,Blocked Driveway,2149
2013,12,BROOKLYN,Street Light Condition,2471
2013,12,BRONX,Noise - Residential,3283
2013,12,MANHATTAN,Traffic Signal Condition,738
2013,12,BROOKLYN,General Construction/Plumbing,1001
2013,12,Unspecified,Traffic Signal Condition,29
2013,12,MANHATTAN,Water System,572
2013,12,BRONX,Street Light Condition,1534
2013,12,BRONX,Water System,345
2013,12,STATEN ISLAND,General Construction/Plumbing,84
2013,12,BRONX,General Construction/Plumbing,227
2013,12,QUEENS,Traffic Signal Condition,1093
2013,12,QUEENS,General Construction/Plumbing,1085
2013,12,STATEN ISLAND,Street Light Condition,414
2013,12,BRONX,Traffic Signal Condition,500
2014,01,BRONX,Street Condition,1273
2014,01,QUEENS,Blocked Driveway,2300
2014,01,MANHATTAN,Street Condition,1337
2014,01,MANHATTAN,Street Light Condition,846
2014,01,MANHATTAN,General Construction/Plumbing,421
2014,01,STATEN ISLAND,General Construction/Plumbing,135
2014,01,BROOKLYN,General Construction/Plumbing,1020
2014,01,BRONX,Street Light Condition,1387
2014,01,STATEN ISLAND,Street Condition,1270
2014,01,BROOKLYN,Blocked Driveway,2157
2014,01,MANHATTAN,Traffic Signal Condition,768
2014,01,STATEN ISLAND,Noise - Residential,255
2014,01,BRONX,Water System,921
2014,01,STATEN ISLAND,Water System,639
2014,01,QUEENS,Street Condition,2844
2014,01,QUEENS,General Construction/Plumbing,1042
2014,01,MANHATTAN,Water System,935
2014,01,Unspecified,Noise - Residential,7
2014,01,BROOKLYN,Water System,1896
2014,01,STATEN ISLAND,Street Light Condition,262
2014,01,BROOKLYN,Street Light Condition,2016
2014,01,BRONX,Noise - Residential,3305
2014,01,STATEN ISLAND,Traffic Signal Condition,78
2014,01,MANHATTAN,Blocked Driveway,196
2014,01,QUEENS,Street Light Condition,2154
2014,01,BRONX,Traffic Signal Condition,532
2014,01,QUEENS,Traffic Signal Condition,1470
2014,01,BROOKLYN,Street Condition,2610
2014,01,STATEN ISLAND,Blocked Driveway,168
2014,01,Unspecified,Traffic Signal Condition,118
2014,01,BRONX,General Construction/Plumbing,232
2014,01,BROOKLYN,Traffic Signal Condition,2626
2014,01,MANHATTAN,Noise - Residential,3298
2014,01,QUEENS,Water System,1871
2014,01,BRONX,Blocked Driveway,855
2014,01,QUEENS,Noise - Residential,1857
2014,01,Unspecified,Street Light Condition,361
2014,01,BROOKLYN,Noise - Residential,3487
2014,02,QUEENS,Noise - Residential,1706
2014,02,BROOKLYN,Blocked Driveway,2769
2014,02,MANHATTAN,General Construction/Plumbing,461
2014,02,BROOKLYN,Street Condition,4020
2014,02,QUEENS,Traffic Signal Condition,1609
2014,02,BRONX,Water System,510
2014,02,BROOKLYN,Noise - Residential,3355
2014,02,Unspecified,Noise - Residential,11
2014,02,BRONX,Traffic Signal Condition,500
2014,02,STATEN ISLAND,Blocked Driveway,322
2014,02,Unspecified,Blocked Driveway,2
2014,02,STATEN ISLAND,Noise - Residential,223
2014,02,BROOKLYN,Street Light Condition,2125
2014,02,MANHATTAN,Noise - Residential,3341
2014,02,STATEN ISLAND,Street Light Condition,54
2014,02,MANHATTAN,Traffic Signal Condition,751
2014,02,BROOKLYN,Traffic Signal Condition,2186
2014,02,MANHATTAN,Water System,584
2014,02,Unspecified,Traffic Signal Condition,39
2014,02,BRONX,Street Light Condition,1148
2014,02,QUEENS,Water System,1179
2014,02,QUEENS,Street Light Condition,2321
2014,02,BRONX,Blocked Driveway,1556
2014,02,MANHATTAN,Blocked Driveway,203
2014,02,BROOKLYN,General Construction/Plumbing,955
2014,02,MANHATTAN,Street Condition,2325
2014,02,STATEN ISLAND,Traffic Signal Condition,112
2014,02,QUEENS,Blocked Driveway,3341
2014,02,QUEENS,Street Condition,4245
2014,02,STATEN ISLAND,Water System,781
2014,02,Unspecified,Street Light Condition,349
2014,02,BRONX,Street Condition,1580
2014,02,QUEENS,General Construction/Plumbing,881
2014,02,BRONX,General Construction/Plumbing,209
2014,02,MANHATTAN,Street Light Condition,864
2014,02,STATEN ISLAND,General Construction/Plumbing,84
2014,02,BRONX,Noise - Residential,3279
2014,02,STATEN ISLAND,Street Condition,3038
2014,02,BROOKLYN,Water System,1139
2014,03,QUEENS,Noise - Residential,2046
2014,03,QUEENS,Water System,1381
2014,03,BROOKLYN,Water System,1191
2014,03,STATEN ISLAND,Street Light Condition,368
2014,03,Unspecified,Traffic Signal Condition,21
2014,03,BRONX,Water System,497
2014,03,Unspecified,Street Light Condition,61
2014,03,STATEN ISLAND,General Construction/Plumbing,110
2014,03,STATEN ISLAND,Water System,659
2014,03,MANHATTAN,General Construction/Plumbing,566
2014,03,STATEN ISLAND,Noise - Residential,284
2014,03,MANHATTAN,Traffic Signal Condition,651
2014,03,MANHATTAN,Noise - Residential,3677
2014,03,BROOKLYN,Traffic Signal Condition,1439
2014,03,BRONX,General Construction/Plumbing,347
2014,03,BROOKLYN,Street Condition,3798
2014,03,QUEENS,Blocked Driveway,2607
2014,03,QUEENS,Street Condition,4704
2014,03,STATEN ISLAND,Street Condition,2369
2014,03,MANHATTAN,Water System,674
2014,03,BROOKLYN,Blocked Driveway,2255
2014,03,MANHATTAN,Street Condition,2001
2014,03,BRONX,Street Condition,1620
2014,03,STATEN ISLAND,Blocked Driveway,205
2014,03,BRONX,Noise - Residential,3488
2014,03,BRONX,Blocked Driveway,939
2014,03,MANHATTAN,Blocked Driveway,173
2014,03,BROOKLYN,General Construction/Plumbing,1333
2014,03,QUEENS,Traffic Signal Condition,992
2014,03,BRONX,Street Light Condition,1382
2014,03,BRONX,Traffic Signal Condition,499
2014,03,BROOKLYN,Street Light Condition,2434
2014,03,STATEN ISLAND,Traffic Signal Condition,160
2014,03,BROOKLYN,Noise - Residential,3842
2014,03,QUEENS,General Construction/Plumbing,1496
2014,03,QUEENS,Street Light Condition,2706
2014,03,MANHATTAN,Street Light Condition,1047
2014,03,Unspecified,Noise - Residential,6
2014,04,BRONX,General Construction/Plumbing,386
2014,04,BRONX,Water System,358
2014,04,STATEN ISLAND,Noise - Residential,392
2014,04,BRONX,Blocked Driveway,809
2014,04,MANHATTAN,Street Condition,2120
2014,04,MANHATTAN,Blocked Driveway,153
2014,04,MANHATTAN,Traffic Signal Condition,628
2014,04,BROOKLYN,Noise - Residential,3972
2014,04,QUEENS,Water System,1198
2014,04,BROOKLYN,Water System,1051
2014,04,MANHATTAN,Water System,691
2014,04,STATEN ISLAND,Water System,522
2014,04,BRONX,Traffic Signal Condition,427
2014,04,BROOKLYN,Street Light Condition,2443
2014,04,QUEENS,Street Light Condition,2703
2014,04,BROOKLYN,Street Condition,3130
2014,04,BRONX,Street Condition,1609
2014,04,Unspecified,Traffic Signal Condition,14
2014,04,QUEENS,Street Condition,3334
2014,04,BRONX,Street Light Condition,1479
2014,04,STATEN ISLAND,Blocked Driveway,201
2014,04,MANHATTAN,Noise - Residential,3528
2014,04,Unspecified,Noise - Residential,2
2014,04,MANHATTAN,Street Light Condition,957
2014,04,Unspecified,Street Light Condition,51
2014,04,BROOKLYN,General Construction/Plumbing,1508
2014,04,QUEENS,General Construction/Plumbing,699
2014,04,STATEN ISLAND,Traffic Signal Condition,113
2014,04,STATEN ISLAND,General Construction/Plumbing,167
2014,04,QUEENS,Noise - Residential,2413
2014,04,QUEENS,Blocked Driveway,2190
2014,04,MANHATTAN,General Construction/Plumbing,613
2014,04,STATEN ISLAND,Street Light Condition,404
2014,04,BRONX,Noise - Residential,3569
2014,04,STATEN ISLAND,Street Condition,1976
2014,04,BROOKLYN,Blocked Driveway,1992
2014,04,QUEENS,Traffic Signal Condition,914
2014,04,BROOKLYN,Traffic Signal Condition,1120
2014,05,BROOKLYN,Blocked Driveway,2291
2014,05,QUEENS,Noise - Residential,3991
2014,05,BRONX,Water System,569
2014,05,BROOKLYN,Traffic Signal Condition,1289
2014,05,STATEN ISLAND,Street Condition,2045
2014,05,Unspecified,Street Light Condition,94
2014,05,MANHATTAN,Street Light Condition,1229
2014,05,STATEN ISLAND,General Construction/Plumbing,173
2014,05,STATEN ISLAND,Traffic Signal Condition,100
2014,05,Unspecified,Traffic Signal Condition,20
2014,05,Unspecified,Blocked Driveway,1
2014,05,BRONX,Street Light Condition,1960
2014,05,Unspecified,Noise - Residential,1
2014,05,MANHATTAN,Blocked Driveway,184
2014,05,QUEENS,Street Light Condition,2465
2014,05,BROOKLYN,Street Condition,4396
2014,05,QUEENS,Blocked Driveway,2438
2014,05,BROOKLYN,Street Light Condition,2370
2014,05,STATEN ISLAND,Noise - Residential,628
2014,05,QUEENS,General Construction/Plumbing,705
2014,05,BROOKLYN,Noise - Residential,5947
2014,05,MANHATTAN,Noise - Residential,4228
2014,05,BRONX,Blocked Driveway,918
2014,05,STATEN ISLAND,Street Light Condition,375
2014,05,QUEENS,Traffic Signal Condition,857
2014,05,STATEN ISLAND,Water System,378
2014,05,MANHATTAN,General Construction/Plumbing,635
2014,05,BROOKLYN,Water System,1102
2014,05,MANHATTAN,Street Condition,1877
2014,05,BRONX,General Construction/Plumbing,356
2014,05,BRONX,Noise - Residential,4240
2014,05,MANHATTAN,Water System,680
2014,05,BRONX,Street Condition,1170
2014,05,BROOKLYN,General Construction/Plumbing,1547
2014,05,STATEN ISLAND,Blocked Driveway,169
2014,05,BRONX,Traffic Signal Condition,444
2014,05,QUEENS,Water System,1177
2014,05,MANHATTAN,Traffic Signal Condition,630
2014,05,QUEENS,Street Condition,4230
2014,06,MANHATTAN,Traffic Signal Condition,507
2014,06,STATEN ISLAND,Street Light Condition,465
2014,06,MANHATTAN,Street Light Condition,941
2014,06,BROOKLYN,Blocked Driveway,2471
2014,06,Unspecified,Noise - Residential,3
2014,06,STATEN ISLAND,General Construction/Plumbing,209
2014,06,QUEENS,Street Condition,3465
2014,06,BRONX,Noise - Residential,4033
2014,06,QUEENS,General Construction/Plumbing,732
2014,06,BROOKLYN,Traffic Signal Condition,987
2014,06,BROOKLYN,Street Condition,4068
2014,06,QUEENS,Blocked Driveway,2760
2014,06,STATEN ISLAND,Traffic Signal Condition,98
2014,06,BRONX,Blocked Driveway,945
2014,06,QUEENS,Traffic Signal Condition,717
2014,06,QUEENS,Noise - Residential,4810
2014,06,BROOKLYN,Water System,1439
2014,06,QUEENS,Street Light Condition,2469
2014,06,MANHATTAN,Blocked Driveway,178
2014,06,QUEENS,Water System,1600
2014,06,Unspecified,Street Light Condition,148
2014,06,STATEN ISLAND,Blocked Driveway,189
2014,06,MANHATTAN,Water System,1073
2014,06,BRONX,Traffic Signal Condition,376
2014,06,BROOKLYN,General Construction/Plumbing,1561
2014,06,STATEN ISLAND,Noise - Residential,765
2014,06,BRONX,Water System,1353
2014,06,Unspecified,Traffic Signal Condition,22
2014,06,MANHATTAN,Street Condition,1969
2014,06,BRONX,Street Condition,1007
2014,06,MANHATTAN,General Construction/Plumbing,657
2014,06,STATEN ISLAND,Street Condition,1477
2014,06,STATEN ISLAND,Water System,400
2014,06,MANHATTAN,Noise - Residential,3565
2014,06,BRONX,Street Light Condition,1757
2014,06,BROOKLYN,Street Light Condition,2193
2014,06,BRONX,General Construction/Plumbing,386
2014,06,BROOKLYN,Noise - Residential,6469
2014,07,QUEENS,Noise - Residential,4115
2014,07,STATEN ISLAND,Noise - Residential,685
2014,07,QUEENS,Street Condition,2283
2014,07,BROOKLYN,General Construction/Plumbing,1711
2014,07,BRONX,General Construction/Plumbing,487
2014,07,Unspecified,Blocked Driveway,1
2014,07,QUEENS,Water System,1617
2014,07,BROOKLYN,Street Light Condition,2412
2014,07,BROOKLYN,Noise - Residential,5740
2014,07,STATEN ISLAND,Street Light Condition,512
2014,07,Unspecified,Noise - Residential,2
2014,07,BRONX,Street Light Condition,1573
2014,07,STATEN ISLAND,Water System,359
2014,07,BRONX,Noise - Residential,3410
2014,07,MANHATTAN,Water System,1896
2014,07,MANHATTAN,Blocked Driveway,147
2014,07,QUEENS,Street Light Condition,2755
2014,07,BRONX,Street Condition,684
2014,07,QUEENS,General Construction/Plumbing,730
2014,07,STATEN ISLAND,Blocked Driveway,181
2014,07,Unspecified,Traffic Signal Condition,21
2014,07,BROOKLYN,Street Condition,2371
2014,07,BROOKLYN,Blocked Driveway,2042
2014,07,BROOKLYN,Traffic Signal Condition,1258
2014,07,Unspecified,Street Light Condition,72
2014,07,BRONX,Blocked Driveway,1010
2014,07,MANHATTAN,Street Light Condition,1069
2014,07,MANHATTAN,Traffic Signal Condition,640
2014,07,BROOKLYN,Water System,2045
2014,07,STATEN ISLAND,Traffic Signal Condition,103
2014,07,BRONX,Traffic Signal Condition,388
2014,07,STATEN ISLAND,Street Condition,1151
2014,07,STATEN ISLAND,General Construction/Plumbing,194
2014,07,MANHATTAN,Street Condition,1312
2014,07,BRONX,Water System,2168
2014,07,QUEENS,Traffic Signal Condition,793
2014,07,QUEENS,Blocked Driveway,2583
2014,07,MANHATTAN,General Construction/Plumbing,641
2014,07,MANHATTAN,Noise - Residential,2932
2014,08,STATEN ISLAND,Traffic Signal Condition,81
2014,08,BROOKLYN,Water System,1143
2014,08,STATEN ISLAND,Noise - Residential,801
2014,08,BROOKLYN,Blocked Driveway,2037
2014,08,QUEENS,Water System,1253
2014,08,STATEN ISLAND,Street Light Condition,524
2014,08,BROOKLYN,Street Light Condition,2219
2014,08,QUEENS,Street Light Condition,2471
2014,08,QUEENS,Street Condition,1786
2014,08,BRONX,Street Light Condition,1514
2014,08,Unspecified,Traffic Signal Condition,14
2014,08,MANHATTAN,Water System,944
2014,08,MANHATTAN,Blocked Driveway,152
2014,08,MANHATTAN,Noise - Residential,3514
2014,08,Unspecified,Street Light Condition,121
2014,08,BROOKLYN,General Construction/Plumbing,1480
2014,08,Unspecified,Noise - Residential,6
2014,08,BROOKLYN,Traffic Signal Condition,933
2014,08,MANHATTAN,Traffic Signal Condition,599
2014,08,QUEENS,Traffic Signal Condition,778
2014,08,BRONX,Blocked Driveway,913
2014,08,BROOKLYN,Street Condition,1537
2014,08,BRONX,Water System,744
2014,08,QUEENS,General Construction/Plumbing,678
2014,08,BRONX,Street Condition,660
2014,08,STATEN ISLAND,General Construction/Plumbing,151
2014,08,BRONX,Traffic Signal Condition,458
2014,08,STATEN ISLAND,Street Condition,672
2014,08,MANHATTAN,Street Light Condition,972
2014,08,MANHATTAN,General Construction/Plumbing,503
2014,08,STATEN ISLAND,Water System,372
2014,08,MANHATTAN,Street Condition,1268
2014,08,STATEN ISLAND,Blocked Driveway,151
2014,08,BRONX,General Construction/Plumbing,376
2014,08,BROOKLYN,Noise - Residential,6972
2014,08,BRONX,Noise - Residential,4079
2014,08,QUEENS,Blocked Driveway,2556
2014,08,QUEENS,Noise - Residential,5256
2014,09,BROOKLYN,Traffic Signal Condition,993
2014,09,BRONX,Water System,695
2014,09,BRONX,Street Light Condition,1185
2014,09,QUEENS,Traffic Signal Condition,601
2014,09,MANHATTAN,Noise - Residential,3722
2014,09,MANHATTAN,Water System,827
2014,09,BROOKLYN,Street Condition,1514
2014,09,QUEENS,Water System,1137
2014,09,QUEENS,Street Condition,1955
2014,09,BROOKLYN,Water System,833
2014,09,BRONX,Noise - Residential,3395
2014,09,MANHATTAN,Blocked Driveway,231
2014,09,STATEN ISLAND,Traffic Signal Condition,111
2014,09,QUEENS,General Construction/Plumbing,657
