Month,Day,requests,USAF,WBAN,StationName,State,Latitude,Longitude,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce,BRONX,BROOKLYN,MANHATTAN,QUEENS,STATEN ISLAND
4,1,1753,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.6,34.0,57.0,28.1,0.07,10.2,19.0,28.0,0,0.0,0,0,1,0,0,0
10,1,1564,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,68.3,62.1,77.0,63.8,1.69,17.8,27.0,38.1,1,0.0,0,0,0,0,1,0
5,1,1697,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,53.6,43.0,64.9,35.2,0.0,7.7,14.0,20.0,0,0.0,0,0,1,0,0,0
2,1,1799,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,48.1,33.1,60.1,38.9,0.0,8.9,14.0,0.0,1,1.2,0,0,1,0,0,0
5,1,1462,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,51.4,48.0,63.0,39.3,0.0,8.6,14.0,0.0,0,0.0,0,0,0,0,1,0
7,1,1040,997280,99999,KINGS POINT,NY,40.8,-73.77,73.0,71.6,74.5,0.0,0.0,7.2,12.0,0.0,0,0.0,0,1,0,0,0,0
4,1,590,997280,99999,KINGS POINT,NY,40.8,-73.77,45.0,42.3,50.0,0.0,0.0,4.3,12.0,0.0,0,0.0,0,1,0,0,0,0
4,1,109,997272,99999,BERGEN POINT,NY,40.639,-74.146,46.2,43.0,52.2,0.0,0.0,4.1,8.0,0.0,0,0.0,0,0,0,0,0,1
9,1,926,725053,94728,CENTRAL PARK,NY,40.779,-73.969,72.6,69.1,78.1,61.7,0.03,2.4,5.1,0.0,0,0.0,0,0,0,1,0,0
3,1,1213,725053,94728,CENTRAL PARK,NY,40.779,-73.969,55.6,42.1,61.0,37.8,0.0,4.2,8.0,0.0,0,0.0,0,0,0,1,0,0
12,1,639,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.9,25.0,48.9,30.8,0.0,5.8,8.9,0.0,0,0.0,0,0,0,0,1,0
8,1,975,997280,99999,KINGS POINT,NY,40.8,-73.77,78.3,73.2,86.7,0.0,0.0,4.1,9.9,0.0,0,0.0,0,1,0,0,0,0
8,1,283,997272,99999,BERGEN POINT,NY,40.639,-74.146,74.8,70.0,81.7,0.0,0.0,3.7,9.9,0.0,0,0.0,0,0,0,0,0,1
4,1,806,997280,99999,KINGS POINT,NY,40.8,-73.77,46.9,42.3,52.9,0.0,0.0,12.7,18.1,0.0,0,0.0,0,1,0,0,0,0
7,1,1583,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,75.7,63.0,84.9,50.4,0.0,7.2,15.0,19.0,0,0.0,0,0,1,0,0,0
2,1,236,997272,99999,BERGEN POINT,NY,40.639,-74.146,27.3,24.3,30.2,0.0,0.0,5.9,11.1,0.0,0,0.0,0,0,0,0,0,1
8,1,1253,725053,94728,CENTRAL PARK,NY,40.779,-73.969,80.2,66.0,91.9,61.7,0.0,1.8,5.1,0.0,0,0.0,0,0,0,1,0,0
3,1,1019,997280,99999,KINGS POINT,NY,40.8,-73.77,25.1,19.4,35.1,0.0,0.0,4.1,8.9,0.0,0,0.0,0,1,0,0,0,0
4,1,857,725053,94728,CENTRAL PARK,NY,40.779,-73.969,51.1,39.0,60.1,27.8,0.0,5.7,11.1,19.0,0,0.0,0,0,0,1,0,0
3,1,274,997272,99999,BERGEN POINT,NY,40.639,-74.146,44.8,39.7,51.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
5,1,1105,725053,94728,CENTRAL PARK,NY,40.779,-73.969,49.0,46.0,64.9,39.1,0.0,4.0,9.9,15.9,1,0.0,0,0,0,1,0,0
9,1,133,997272,99999,BERGEN POINT,NY,40.639,-74.146,78.5,73.2,83.1,0.0,0.0,4.3,7.0,0.0,0,0.0,0,0,0,0,0,1
4,1,382,997272,99999,BERGEN POINT,NY,40.639,-74.146,39.6,34.5,49.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
9,1,710,997280,99999,KINGS POINT,NY,40.8,-73.77,83.7,75.9,91.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0
10,1,1037,725053,94728,CENTRAL PARK,NY,40.779,-73.969,68.2,55.9,82.0,52.1,0.0,2.3,7.0,0.0,0,0.0,0,0,0,1,0,0
3,1,1328,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.1,34.0,60.1,16.3,0.07,16.1,24.1,28.9,0,0.0,0,0,0,0,1,0
3,1,956,997280,99999,KINGS POINT,NY,40.8,-73.77,39.6,36.1,42.8,0.0,0.0,7.2,12.0,0.0,0,0.0,0,1,0,0,0,0
5,1,1187,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.4,50.0,70.0,48.6,0.9,9.6,15.9,17.1,1,0.0,0,0,0,0,1,0
10,1,1224,725053,94728,CENTRAL PARK,NY,40.779,-73.969,58.4,55.9,62.1,54.3,0.4,7.0,9.9,17.1,1,0.0,0,0,0,1,0,0
10,1,215,997272,99999,BERGEN POINT,NY,40.639,-74.146,58.5,52.9,68.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
2,1,1038,725033,94728,NYC CENTRAL PARK,NY,40.779,-73.969,28.9,25.0,35.1,7.3,0.0,6.9,14.0,17.1,0,0.0,0,0,0,1,0,0
7,1,1532,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.2,66.9,84.0,68.0,0.0,12.9,24.1,29.9,0,0.0,0,0,0,0,1,0
7,1,968,997280,99999,KINGS POINT,NY,40.8,-73.77,73.6,65.5,80.4,0.0,0.0,3.7,8.0,0.0,0,0.0,0,1,0,0,0,0
10,1,777,997280,99999,KINGS POINT,NY,40.8,-73.77,59.1,57.6,61.3,0.0,0.0,7.9,9.9,0.0,0,0.0,0,1,0,0,0,0
2,1,553,997280,99999,KINGS POINT,NY,40.8,-73.77,26.7,25.0,28.0,0.0,0.0,4.0,8.9,0.0,0,0.0,0,1,0,0,0,0
7,1,1181,997280,99999,KINGS POINT,NY,40.8,-73.77,73.9,68.7,79.9,0.0,0.0,8.9,15.0,0.0,0,0.0,0,1,0,0,0,0
8,1,822,997280,99999,KINGS POINT,NY,40.8,-73.77,74.7,71.6,79.9,0.0,0.0,7.2,13.0,0.0,0,0.0,0,1,0,0,0,0
1,1,703,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,46.3,37.9,55.9,38.0,0.0,9.3,22.0,28.0,0,0.0,0,0,1,0,0,0
2,1,1263,725053,94728,CENTRAL PARK,NY,40.779,-73.969,39.6,26.1,46.9,26.6,0.06,4.1,8.9,20.0,0,0.0,0,0,0,1,0,0
5,1,716,725033,94728,NYC CENTRAL PARK,NY,40.779,-73.969,71.2,62.1,84.9,50.3,0.0,4.0,9.9,14.0,0,0.0,0,0,0,1,0,0
11,1,864,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.5,37.0,62.1,23.4,0.0,11.3,19.0,24.1,0,0.0,0,0,0,0,1,0
7,1,900,725053,94728,CENTRAL PARK,NY,40.779,-73.969,79.0,71.6,84.9,70.2,0.0,4.0,12.0,21.0,1,0.0,0,0,0,1,0,0
10,1,230,997272,99999,BERGEN POINT,NY,40.639,-74.146,60.5,51.4,71.2,0.0,0.0,5.5,11.1,0.0,0,0.0,0,0,0,0,0,1
8,1,997,725053,94728,CENTRAL PARK,NY,40.779,-73.969,72.2,70.0,75.0,68.6,0.55,2.2,7.0,0.0,1,0.0,0,0,0,1,0,0
9,1,727,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.4,72.0,84.0,71.6,0.02,7.9,13.0,0.0,1,0.0,0,0,0,0,1,0
10,1,986,725053,94728,CENTRAL PARK,NY,40.779,-73.969,60.5,52.0,70.0,46.5,0.0,4.3,8.9,15.9,0,0.0,0,0,0,1,0,0
8,1,1081,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,81.9,73.0,93.0,60.3,0.0,10.5,19.0,22.0,0,0.0,0,0,0,0,1,0
9,1,1610,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.8,66.9,82.0,60.5,0.0,4.8,11.1,0.0,0,0.0,0,0,0,0,1,0
9,1,1435,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.3,73.0,86.0,71.9,0.14,8.0,13.0,0.0,1,0.0,0,0,1,0,0,0
3,1,246,997272,99999,BERGEN POINT,NY,40.639,-74.146,40.2,36.0,43.7,0.0,0.0,7.9,13.0,0.0,0,0.0,0,0,0,0,0,1
3,1,370,997272,99999,BERGEN POINT,NY,40.639,-74.146,58.3,48.6,71.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
7,1,1737,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.0,71.1,84.9,66.1,0.26,11.9,22.0,36.9,1,0.0,0,0,0,0,1,0
10,1,323,997272,99999,BERGEN POINT,NY,40.639,-74.146,59.8,55.9,68.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
2,1,1185,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.4,37.0,64.0,37.5,0.01,9.5,17.1,22.0,1,0.0,0,0,0,0,1,0
4,1,1357,725053,94728,CENTRAL PARK,NY,40.779,-73.969,38.9,32.0,51.1,22.1,0.17,4.7,8.9,19.0,1,0.0,0,0,0,1,0,0
7,1,1049,725053,94728,CENTRAL PARK,NY,40.779,-73.969,74.2,72.0,75.9,71.0,0.0,2.7,8.0,22.0,1,0.0,0,0,0,1,0,0
6,1,1186,997280,99999,KINGS POINT,NY,40.8,-73.77,57.2,54.1,68.9,0.0,0.0,4.6,8.0,0.0,0,0.0,0,1,0,0,0,0
3,1,445,997272,99999,BERGEN POINT,NY,40.639,-74.146,44.9,43.0,46.4,0.0,0.0,16.2,18.1,0.0,0,0.0,0,0,0,0,0,1
4,1,325,997272,99999,BERGEN POINT,NY,40.639,-74.146,70.6,65.5,79.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
7,1,2339,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.0,71.1,84.9,66.1,0.26,11.9,22.0,36.9,1,0.0,0,0,1,0,0,0
2,1,1074,997280,99999,KINGS POINT,NY,40.8,-73.77,53.3,49.1,59.4,0.0,0.0,10.1,19.0,0.0,0,0.0,0,1,0,0,0,0
3,1,958,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.3,36.0,51.1,27.4,0.0,10.1,15.9,21.0,0,0.0,0,0,0,0,1,0
6,1,196,997272,99999,BERGEN POINT,NY,40.639,-74.146,63.5,55.4,74.8,0.0,0.0,3.6,11.1,0.0,0,0.0,0,0,0,0,0,1
9,1,2003,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,75.9,72.0,79.0,71.4,0.0,6.7,14.0,20.0,1,0.0,0,0,1,0,0,0
6,1,1051,997280,99999,KINGS POINT,NY,40.8,-73.77,65.9,59.0,75.4,0.0,0.0,6.3,15.0,0.0,0,0.0,0,1,0,0,0,0
6,1,716,997280,99999,KINGS POINT,NY,40.8,-73.77,63.4,55.9,73.2,0.0,0.0,3.6,11.1,0.0,0,0.0,0,1,0,0,0,0
7,1,281,997272,99999,BERGEN POINT,NY,40.639,-74.146,74.4,65.5,81.5,0.0,0.0,5.3,9.9,0.0,0,0.0,0,0,0,0,0,1
9,1,901,997280,99999,KINGS POINT,NY,40.8,-73.77,75.1,72.1,78.3,0.0,0.0,3.9,13.0,0.0,0,0.0,0,1,0,0,0,0
6,1,950,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,70.9,64.0,84.0,63.0,0.0,9.3,20.0,28.0,0,0.0,0,0,0,0,1,0
9,1,905,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.3,73.0,86.0,71.9,0.14,8.0,13.0,0.0,1,0.0,0,0,0,0,1,0
8,1,551,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.3,68.0,81.0,59.3,0.0,6.4,11.1,0.0,0,0.0,0,0,0,0,1,0
12,1,305,997272,99999,BERGEN POINT,NY,40.639,-74.146,52.6,45.5,63.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
6,1,1409,725053,94728,CENTRAL PARK,NY,40.779,-73.969,70.2,63.0,81.0,66.2,0.11,1.0,4.1,0.0,1,0.0,0,0,0,1,0,0
6,1,1734,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.8,57.9,82.0,58.3,0.0,6.9,17.1,22.0,0,0.0,0,0,0,0,1,0
3,1,377,997272,99999,BERGEN POINT,NY,40.639,-74.146,42.7,38.7,45.7,0.0,0.0,4.5,12.0,0.0,0,0.0,0,0,0,0,0,1
1,1,1011,725053,94728,CENTRAL PARK,NY,40.779,-73.969,31.4,27.0,39.0,8.1,0.0,5.3,9.9,25.1,0,0.0,0,0,0,1,0,0
11,1,1106,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,47.8,45.0,55.0,40.6,0.04,15.4,21.0,28.9,1,0.0,0,0,0,0,1,0
8,1,782,997280,99999,KINGS POINT,NY,40.8,-73.77,71.9,67.6,74.5,0.0,0.0,6.5,14.0,0.0,0,0.0,0,1,0,0,0,0
10,1,1845,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,58.3,50.0,69.1,46.3,0.04,8.0,15.0,0.0,0,0.0,0,0,1,0,0,0
8,1,298,997272,99999,BERGEN POINT,NY,40.639,-74.146,73.7,71.2,77.5,0.0,0.0,3.2,6.0,0.0,0,0.0,0,0,0,0,0,1
4,1,313,997272,99999,BERGEN POINT,NY,40.639,-74.146,53.7,46.8,67.3,0.0,0.0,5.3,8.9,0.0,0,0.0,0,0,0,0,0,1
11,1,768,997280,99999,KINGS POINT,NY,40.8,-73.77,56.5,50.7,63.1,0.0,0.0,7.8,12.0,0.0,0,0.0,0,1,0,0,0,0
3,1,1020,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,25.6,10.9,36.0,7.8,0.0,4.5,9.9,15.0,0,0.0,0,0,0,0,1,0
7,1,726,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,81.8,70.0,93.0,65.8,0.0,9.2,18.1,26.0,0,0.0,0,0,0,0,1,0
2,1,633,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,26.8,24.8,28.9,19.9,0.06,7.2,13.0,18.1,1,16.9,1,0,0,1,0,0
7,1,811,725033,94728,NYC CENTRAL PARK,NY,40.779,-73.969,69.5,62.1,77.0,43.8,0.0,5.4,9.9,19.0,0,0.0,0,0,0,1,0,0
7,1,481,997272,99999,BERGEN POINT,NY,40.639,-74.146,75.3,68.5,84.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
10,1,836,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,66.4,60.8,73.9,63.9,2.0,7.3,15.0,22.0,1,0.0,0,0,0,1,0,0
10,1,141,997272,99999,BERGEN POINT,NY,40.639,-74.146,62.5,59.2,69.8,0.0,0.0,6.1,11.1,0.0,0,0.0,0,0,0,0,0,1
6,1,394,997272,99999,BERGEN POINT,NY,40.639,-74.146,59.7,56.1,68.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
12,1,824,997280,99999,KINGS POINT,NY,40.8,-73.77,38.7,36.7,41.7,0.0,0.0,4.4,8.0,0.0,0,0.0,0,1,0,0,0,0
3,1,164,997272,99999,BERGEN POINT,NY,40.639,-74.146,24.3,19.8,29.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
12,1,1953,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,47.9,34.0,53.1,42.2,0.08,9.7,15.0,22.0,1,0.0,0,0,1,0,0,0
4,1,896,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.3,39.0,52.0,36.4,0.01,6.3,15.9,20.0,1,0.0,0,0,1,0,0,0
7,1,258,997272,99999,BERGEN POINT,NY,40.639,-74.146,70.2,63.7,75.7,0.0,0.0,10.8,16.9,0.0,0,0.0,0,0,0,0,0,1
8,1,607,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.3,68.0,81.0,59.3,0.0,6.4,11.1,0.0,0,0.0,0,0,1,0,0,0
12,1,1510,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,54.6,50.0,59.0,44.5,0.51,13.5,22.9,31.1,1,0.0,0,0,0,0,1,0
3,1,2284,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,49.0,36.0,57.9,40.9,0.0,6.1,13.0,0.0,0,0.0,0,0,1,0,0,0
5,1,95,997272,99999,BERGEN POINT,NY,40.639,-74.146,56.4,49.5,62.6,0.0,0.0,4.2,8.0,0.0,0,0.0,0,0,0,0,0,1
6,1,1646,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.2,62.1,82.0,53.1,0.0,11.8,21.0,26.0,0,0.0,0,0,1,0,0,0
2,1,377,997272,99999,BERGEN POINT,NY,40.639,-74.146,38.1,30.0,46.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
6,1,1126,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.2,62.1,82.0,53.1,0.0,11.8,21.0,26.0,0,0.0,0,0,0,0,1,0
1,1,399,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,35.1,30.2,41.0,31.6,0.29,2.4,8.0,0.0,1,0.0,1,0,0,0,1,0
12,1,1303,997280,99999,KINGS POINT,NY,40.8,-73.77,45.5,41.0,50.5,0.0,0.0,4.0,6.0,0.0,0,0.0,0,1,0,0,0,0
11,1,151,997272,99999,BERGEN POINT,NY,40.639,-74.146,55.9,50.0,64.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
1,1,903,997280,99999,KINGS POINT,NY,40.8,-73.77,29.1,25.3,32.9,0.0,0.0,10.0,19.0,0.0,0,0.0,0,1,0,0,0,0
4,1,1129,725053,94728,CENTRAL PARK,NY,40.779,-73.969,49.3,44.1,62.1,40.8,0.08,5.7,12.0,27.0,1,0.0,0,0,0,1,0,0
6,1,1561,725053,94728,CENTRAL PARK,NY,40.779,-73.969,68.4,57.9,79.0,54.9,0.03,3.1,9.9,18.1,1,0.0,0,0,0,1,0,0
10,1,283,997272,99999,BERGEN POINT,NY,40.639,-74.146,63.5,61.5,66.2,0.0,0.0,7.3,11.1,0.0,0,0.0,0,0,0,0,0,1
10,1,221,997272,99999,BERGEN POINT,NY,40.639,-74.146,59.3,56.7,62.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
12,1,1261,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,53.6,45.0,62.1,43.6,0.0,7.0,20.0,28.0,1,0.0,0,0,0,0,1,0
3,1,1303,725053,94728,CENTRAL PARK,NY,40.779,-73.969,45.6,39.0,61.0,23.4,0.05,6.5,9.9,21.0,0,0.0,0,0,0,1,0,0
4,1,234,997272,99999,BERGEN POINT,NY,40.639,-74.146,49.7,43.7,57.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
7,1,1885,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.9,68.0,84.9,68.2,0.0,9.5,20.0,28.9,1,0.0,0,0,1,0,0,0
2,1,1164,997280,99999,KINGS POINT,NY,40.8,-73.77,27.3,21.7,34.7,0.0,0.0,8.4,17.1,0.0,0,0.0,0,1,0,0,0,0
9,1,1165,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,80.7,73.0,91.9,64.5,0.0,10.5,18.1,22.0,0,0.0,0,0,1,0,0,0
3,1,1439,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,40.7,31.1,48.9,26.9,0.0,17.1,24.1,31.1,0,2.0,0,0,0,0,1,0
2,1,1464,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,38.1,26.1,48.0,29.5,0.05,8.9,15.9,22.0,0,0.0,0,0,0,0,1,0
4,1,1666,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,49.1,41.0,63.0,41.5,0.12,11.4,22.9,35.0,1,0.0,0,0,1,0,0,0
12,1,283,997272,99999,BERGEN POINT,NY,40.639,-74.146,55.1,45.5,61.0,0.0,0.0,10.3,15.9,0.0,0,0.0,0,0,0,0,0,1
11,1,2343,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,49.6,34.0,55.9,35.1,0.0,7.9,15.9,21.0,0,0.0,0,0,1,0,0,0
3,1,1104,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.3,37.0,45.0,37.4,0.6,9.9,18.1,22.9,1,0.0,0,0,0,0,1,0
4,1,971,725033,94728,NYC CENTRAL PARK,NY,40.779,-73.969,55.4,48.0,70.0,42.8,0.01,4.6,8.0,0.0,0,0.0,0,0,0,1,0,0
5,1,1279,997280,99999,KINGS POINT,NY,40.8,-73.77,57.1,46.8,68.7,0.0,0.0,8.1,15.9,0.0,0,0.0,0,1,0,0,0,0
6,1,1693,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.0,64.9,84.9,57.8,0.0,7.2,18.1,22.0,0,0.0,0,0,0,0,1,0
3,1,1154,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,39.2,37.4,44.1,37.7,0.47,0.2,18.1,0.0,1,0.0,0,0,0,1,0,0
10,1,1569,725053,94728,CENTRAL PARK,NY,40.779,-73.969,68.5,54.0,75.9,61.5,0.0,2.0,6.0,0.0,0,0.0,0,0,0,1,0,0
8,1,971,725053,94728,CENTRAL PARK,NY,40.779,-73.969,81.6,72.0,89.1,57.2,0.0,3.8,9.9,17.1,0,0.0,0,0,0,1,0,0
8,1,788,997280,99999,KINGS POINT,NY,40.8,-73.77,79.9,75.9,84.7,0.0,0.0,6.5,13.0,0.0,0,0.0,0,1,0,0,0,0
1,1,2347,997280,99999,KINGS POINT,NY,40.8,-73.77,12.6,9.0,19.0,0.0,0.0,14.6,20.0,0.0,0,0.0,0,1,0,0,0,0
12,1,1412,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.0,33.1,46.9,33.9,0.0,11.4,14.0,20.0,0,0.0,0,0,1,0,0,0
7,1,1462,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.9,68.0,84.9,68.2,0.0,9.5,20.0,28.9,1,0.0,0,0,0,0,1,0
8,1,2197,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.5,70.0,80.1,67.6,0.45,8.5,22.0,29.9,1,0.0,0,0,1,0,0,0
5,1,1437,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,48.8,46.4,50.0,41.2,0.0,7.2,11.1,0.0,1,0.0,0,0,1,0,0,0
1,1,122,997272,99999,BERGEN POINT,NY,40.639,-74.146,40.8,38.1,45.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
6,1,1208,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,70.9,64.0,84.0,63.0,0.0,9.3,20.0,28.0,0,0.0,0,0,1,0,0,0
8,1,294,997280,99999,KINGS POINT,NY,40.8,-73.77,72.5,67.8,76.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0
11,1,389,997272,99999,BERGEN POINT,NY,40.639,-74.146,50.1,41.4,57.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
7,1,994,725053,94728,CENTRAL PARK,NY,40.779,-73.969,86.4,72.0,96.1,67.6,0.0,2.1,7.0,0.0,0,0.0,0,0,0,1,0,0
5,1,1332,725053,94728,CENTRAL PARK,NY,40.779,-73.969,57.2,48.9,73.9,49.7,0.0,4.2,7.0,0.0,0,0.0,0,0,0,1,0,0
3,1,448,997272,99999,BERGEN POINT,NY,40.639,-74.146,52.9,46.6,58.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
10,1,1546,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.2,52.0,81.0,53.5,0.0,7.1,15.0,0.0,0,0.0,0,0,1,0,0,0
11,1,1645,725053,94728,CENTRAL PARK,NY,40.779,-73.969,50.0,43.0,57.0,33.6,0.0,2.4,7.0,0.0,0,0.0,0,0,0,1,0,0
6,1,932,997280,99999,KINGS POINT,NY,40.8,-73.77,67.0,62.2,72.7,0.0,0.0,4.9,8.9,0.0,0,0.0,0,1,0,0,0,0
4,1,1002,997280,99999,KINGS POINT,NY,40.8,-73.77,39.4,37.0,43.9,0.0,0.0,13.0,19.0,0.0,0,0.0,0,1,0,0,0,0
9,1,264,997272,99999,BERGEN POINT,NY,40.639,-74.146,75.1,71.4,80.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
10,1,1308,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,63.8,62.1,70.0,57.7,0.03,8.9,13.0,15.9,1,0.0,0,0,0,0,1,0
9,1,1781,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.8,68.0,77.0,63.7,0.01,9.6,14.0,21.0,0,0.0,0,0,1,0,0,0
9,1,1285,725053,94728,CENTRAL PARK,NY,40.779,-73.969,73.9,70.0,89.1,67.8,0.04,1.6,8.0,0.0,1,0.0,0,0,0,1,0,0
2,1,1101,725053,94728,CENTRAL PARK,NY,40.779,-73.969,27.6,19.9,36.0,11.4,0.0,3.5,8.9,15.9,0,7.1,0,0,0,1,0,0
8,1,1146,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.0,68.0,82.0,65.2,0.0,8.3,17.1,19.0,1,0.0,0,0,0,0,1,0
6,1,2005,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,66.5,60.1,75.0,65.9,0.11,4.5,8.0,0.0,1,0.0,0,0,0,0,1,0
1,1,250,997272,99999,BERGEN POINT,NY,40.639,-74.146,12.6,7.5,19.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
